pos_x, pos_y, pos_z, pos_yaw, time
-48.899059,57.915199,1.241173,-1.924882,33.226598
-48.862625,58.073051,1.241170,-1.937083,33.241290
-48.824299,58.230270,1.241167,-1.949273,33.257228
-48.824299,58.230270,1.241167,-1.949273,33.272707
-48.784088,58.386841,1.241163,-1.961451,33.289216
-48.742004,58.542736,1.241159,-1.973618,33.303450
-48.698063,58.697933,1.241155,-1.985773,33.318625
-48.652275,58.852417,1.241150,-1.997917,33.335192
-48.604656,59.006161,1.241145,-2.010050,33.350305
-48.555214,59.159149,1.241139,-2.022171,33.366327
-48.503963,59.311356,1.241133,-2.034281,33.381543
-48.450916,59.462765,1.241127,-2.046379,33.397063
-48.396091,59.613354,1.241120,-2.058467,33.411715
-48.339497,59.763103,1.241113,-2.070543,33.428258
-48.281151,59.911995,1.241106,-2.082607,33.442385
-48.221062,60.060009,1.241099,-2.094661,33.457513
-48.221062,60.060009,1.241099,-2.106703,33.473888
-48.159248,60.207123,1.241092,-2.106703,33.488379
-48.095726,60.353321,1.241084,-2.118735,33.503100
-48.030506,60.498585,1.241076,-2.130755,33.518594
-47.963604,60.642899,1.241069,-2.142764,33.535160
-47.895035,60.786236,1.241061,-2.154762,33.549498
-47.824814,60.928585,1.241054,-2.166749,33.565054
-47.752956,61.069927,1.241046,-2.178725,33.580266
-47.679478,61.210243,1.241039,-2.190690,33.596436
-47.604397,61.349514,1.241031,-2.202644,33.610960
-47.527725,61.487728,1.241024,-2.214587,33.626511
-47.449482,61.624866,1.241017,-2.226519,33.643430
-47.369678,61.760910,1.241010,-2.238440,33.657536
-47.369678,61.760910,1.241010,-2.250351,33.673065
-47.288338,61.895844,1.241003,-2.250351,33.689101
-47.205471,62.029655,1.240996,-2.262250,33.704608
-47.121094,62.162323,1.240990,-2.274139,33.720155
-47.035229,62.293835,1.240983,-2.286017,33.736044
-46.947887,62.424171,1.240977,-2.297884,33.752257
-46.859089,62.553322,1.240971,-2.309740,33.766411
-46.768848,62.681271,1.240965,-2.321585,33.781661
-46.677189,62.807999,1.240960,-2.333420,33.797210
-46.584122,62.933498,1.240954,-2.345244,33.812851
-46.489666,63.057755,1.240949,-2.357057,33.828391
-46.393837,63.180748,1.240943,-2.368860,33.843553
-46.296658,63.302471,1.240938,-2.380652,33.860085
-46.198139,63.422905,1.240933,-2.392433,33.874237
-46.198139,63.422905,1.240933,-2.392433,33.889413
-46.098309,63.542042,1.240929,-2.404204,33.906039
-45.997173,63.659863,1.240924,-2.415964,33.921128
-45.894760,63.776360,1.240919,-2.427714,33.936249
-45.791084,63.891521,1.240915,-2.439453,33.953073
-45.686161,64.005333,1.240910,-2.451181,33.968178
-45.580013,64.117783,1.240906,-2.462899,33.985079
-45.472652,64.228851,1.240901,-2.474607,33.999267
-45.364105,64.338547,1.240897,-2.486304,34.015307
-45.254387,64.446838,1.240893,-2.497990,34.031412
-45.143517,64.553726,1.240888,-2.509666,34.046463
-45.031513,64.659203,1.240884,-2.521332,34.061797
-44.918392,64.763245,1.240880,-2.532987,34.077911
-44.804176,64.865845,1.240876,-2.544632,34.092563
-44.688885,64.967003,1.240872,-2.556267,34.109071
-44.572536,65.066704,1.240867,-2.567891,34.125124
-44.455147,65.164932,1.240863,-2.579505,34.140191
-44.455147,65.164932,1.240863,-2.579505,34.156939
-44.336735,65.261688,1.240859,-2.591109,34.172148
-44.217327,65.356964,1.240855,-2.602702,34.186608
-44.096935,65.450737,1.240850,-2.614285,34.201526
-43.975582,65.543015,1.240846,-2.625858,34.217054
-43.853287,65.633781,1.240841,-2.637421,34.232618
-43.730068,65.723022,1.240837,-2.648973,34.248508
-43.605942,65.810745,1.240833,-2.660515,34.263213
-43.480934,65.896927,1.240828,-2.672047,34.278367
-43.355061,65.981575,1.240824,-2.683569,34.294474
-43.228340,66.064674,1.240819,-2.695081,34.311231
-43.100796,66.146217,1.240815,-2.706583,34.325800
-42.972443,66.226196,1.240810,-2.718075,34.341651
-42.843304,66.304611,1.240805,-2.729556,34.358202
-42.843304,66.304611,1.240805,-2.729556,34.372411
-42.713398,66.381454,1.240801,-2.741028,34.388446
-42.582745,66.456718,1.240796,-2.752489,34.403820
-42.451359,66.530396,1.240791,-2.763941,34.419373
-42.319267,66.602486,1.240787,-2.775382,34.434500
-42.186485,66.672981,1.240782,-2.786814,34.450575
-42.053036,66.741875,1.240777,-2.798235,34.465179
-41.918934,66.809166,1.240773,-2.809647,34.480845
-41.784203,66.874847,1.240768,-2.821049,34.496428
-41.648861,66.938919,1.240764,-2.832440,34.511563
-41.512928,67.001373,1.240759,-2.843822,34.527124
-41.376423,67.062210,1.240754,-2.855194,34.542265
-41.239368,67.121422,1.240750,-2.866556,34.558972
-41.239368,67.121422,1.240750,-2.877909,34.573165
-41.101780,67.179001,1.240745,-2.877909,34.588468
-40.963676,67.234955,1.240741,-2.889251,34.604069
-40.825081,67.289276,1.240736,-2.900584,34.620625
-40.686012,67.341965,1.240732,-2.911907,34.636453
-40.546486,67.393013,1.240727,-2.923220,34.651621
-40.406528,67.442429,1.240723,-2.934524,34.667131
-40.266155,67.490196,1.240718,-2.945818,34.683143
-40.125381,67.536324,1.240714,-2.957102,34.696752
-39.984238,67.580811,1.240709,-2.968376,34.712837
-39.842731,67.623650,1.240705,-2.979641,34.728374
-39.700886,67.664848,1.240701,-2.990896,34.744247
-39.558723,67.704399,1.240697,-3.002141,34.759371
-39.416260,67.742294,1.240692,-3.013377,34.776365
-39.273518,67.778549,1.240688,-3.024603,34.792626
-39.130512,67.813164,1.240684,-3.035819,34.808157
-39.130512,67.813164,1.240684,-3.035819,34.823042
-38.987263,67.846123,1.240680,-3.047026,34.838355
-38.843792,67.877434,1.240676,-3.058224,34.853112
-38.700111,67.907104,1.240672,-3.069412,34.869643
-38.556248,67.935127,1.240667,-3.080590,34.884298
-38.412220,67.961510,1.240663,-3.091759,34.899498
-38.268040,67.986244,1.240659,-3.102918,34.915075
-38.123730,68.009338,1.240655,-3.114068,34.931152
-37.979309,68.030792,1.240651,-3.125208,34.947301
-37.834793,68.050613,1.240647,-3.136339,34.961790
-37.690205,68.068794,1.240644,3.135725,34.977875
-37.545559,68.085342,1.240640,3.124613,34.993644
-37.400879,68.100258,1.240636,3.113510,35.009153
-37.256176,68.113548,1.240632,3.102416,35.023788
-37.256176,68.113548,1.240632,3.102416,35.039370
-37.111473,68.125214,1.240628,3.091333,35.054505
-36.966785,68.135254,1.240624,3.080258,35.069635
-36.822132,68.143669,1.240620,3.069193,35.084735
-36.677532,68.150475,1.240616,3.058137,35.100383
-36.533005,68.155670,1.240612,3.047090,35.114448
-36.388561,68.159248,1.240609,3.036053,35.130549
-36.244228,68.161232,1.240605,3.025025,35.146099
-36.100014,68.161606,1.240601,3.014006,35.161561
-35.955944,68.160393,1.240597,3.002996,35.177183
-35.812031,68.157578,1.240593,2.991996,35.194278
-35.668293,68.153183,1.240590,2.981005,35.208825
-35.524746,68.147202,1.240586,2.970023,35.225430
-35.524746,68.147202,1.240586,2.959050,35.240002
-35.381409,68.139648,1.240582,2.959050,35.255546
-35.238300,68.130516,1.240578,2.948086,35.271405
-35.095432,68.119827,1.240574,2.937132,35.285976
-34.952827,68.107567,1.240571,2.926187,35.303045
-34.810497,68.093758,1.240567,2.915250,35.318477
-34.668461,68.078400,1.240563,2.904323,35.333270
-34.526733,68.061493,1.240559,2.893405,35.348641
-34.385334,68.043053,1.240556,2.882496,35.363827
-34.244274,68.023087,1.240552,2.871596,35.379372
-34.103577,68.001587,1.240548,2.860706,35.394467
-33.963249,67.978577,1.240545,2.849824,35.410020
-33.823315,67.954048,1.240541,2.838951,35.425909
-33.683784,67.928024,1.240537,2.828087,35.440451
-33.683784,67.928024,1.240537,2.828087,35.455111
-33.544678,67.900505,1.240534,2.817233,35.471201
-33.406006,67.871490,1.240530,2.806387,35.485404
-33.267788,67.840996,1.240526,2.795550,35.501028
-33.130039,67.809029,1.240523,2.784722,35.516564
-32.992771,67.775597,1.240519,2.773903,35.532463
-32.855999,67.740700,1.240515,2.763093,35.547626
-32.719742,67.704361,1.240512,2.752292,35.562671
-32.584015,67.666573,1.240508,2.741500,35.578230
-32.448830,67.627357,1.240505,2.730716,35.593516
-32.314198,67.586708,1.240501,2.719942,35.609013
-32.180141,67.544647,1.240497,2.709176,35.624374
-32.046665,67.501183,1.240494,2.698419,35.641193
-32.046665,67.501183,1.240494,2.698419,35.656317
-31.913792,67.456314,1.240490,2.687671,35.671330
-31.781532,67.410057,1.240487,2.676932,35.687370
-31.649900,67.362419,1.240483,2.666202,35.703295
-31.518909,67.313408,1.240480,2.655480,35.718811
-31.388573,67.263031,1.240476,2.644767,35.734569
-31.258904,67.211311,1.240473,2.634063,35.750878
-31.129917,67.158241,1.240469,2.623368,35.766399
-31.001625,67.103836,1.240466,2.612681,35.782021
-30.874043,67.048111,1.240462,2.602003,35.798075
-30.747179,66.991066,1.240459,2.591334,35.813349
-30.621048,66.932724,1.240456,2.580673,35.829454
-30.495665,66.873085,1.240452,2.570022,35.845411
-30.371040,66.812164,1.240449,2.559378,35.862122
-30.247187,66.749969,1.240445,2.548744,35.876163
-30.124115,66.686516,1.240442,2.538118,35.891346
-30.001839,66.621803,1.240439,2.527501,35.908130
-29.880369,66.555855,1.240435,2.516892,35.924184
-29.880369,66.555855,1.240435,2.516892,35.939210
-29.759720,66.488678,1.240432,2.506292,35.955322
-29.639900,66.420280,1.240429,2.495700,35.970851
-29.520922,66.350670,1.240425,2.485117,35.986363
-29.402798,66.279861,1.240422,2.474543,36.001123
-29.285540,66.207870,1.240419,2.463977,36.017161
-29.169153,66.134705,1.240415,2.453420,36.033086
-29.053656,66.060379,1.240412,2.442871,36.049062
-28.939054,65.984894,1.240409,2.432330,36.065455
-28.825361,65.908272,1.240406,2.421799,36.080282
-28.712587,65.830521,1.240402,2.411275,36.095308
-28.600740,65.751648,1.240399,2.400760,36.110111
-28.489834,65.671677,1.240396,2.390254,36.126141
-28.379873,65.590607,1.240393,2.379756,36.141142
-28.270872,65.508453,1.240389,2.369266,36.158178
-28.270872,65.508453,1.240389,2.369266,36.173722
-28.162840,65.425240,1.240386,2.358785,36.188230
-28.055786,65.340958,1.240383,2.348312,36.203417
-27.949718,65.255630,1.240380,2.337848,36.218918
-27.844646,65.169281,1.240377,2.327392,36.233548
-27.740582,65.081902,1.240373,2.316945,36.249081
-27.637529,64.993515,1.240370,2.306505,36.264468
-27.535501,64.904129,1.240367,2.296074,36.280153
-27.434505,64.813759,1.240364,2.285652,36.295429
-27.334549,64.722420,1.240361,2.275238,36.310983
-27.235641,64.630119,1.240358,2.264832,36.326503
-27.137793,64.536880,1.240354,2.254434,36.343115
-27.041006,64.442703,1.240351,2.244045,36.358722
-26.945293,64.347603,1.240348,2.233663,36.373777
-26.945293,64.347603,1.240348,2.233663,36.389290
-26.850660,64.251595,1.240345,2.223291,36.406286
-26.757116,64.154686,1.240342,2.212926,36.420331
-26.664667,64.056908,1.240339,2.202570,36.437257
-26.573320,63.958248,1.240336,2.192222,36.451568
-26.483084,63.858738,1.240333,2.181882,36.467088
-26.393965,63.758385,1.240330,2.171550,36.482314
-26.305969,63.657196,1.240327,2.161226,36.497582
-26.219103,63.555195,1.240324,2.150911,36.513173
-26.133373,63.452385,1.240321,2.140604,36.528696
-26.048788,63.348789,1.240318,2.130305,36.543476
-25.965351,63.244411,1.240314,2.120014,36.559365
-25.883070,63.139267,1.240312,2.109731,36.574863
-25.883070,63.139267,1.240312,2.109731,36.590396
-25.801950,63.033375,1.240309,2.099457,36.606294
-25.721996,62.926743,1.240306,2.089190,36.621102
-25.643217,62.819386,1.240302,2.078932,36.637160
-25.565615,62.711315,1.240299,2.068681,36.652308
-25.489195,62.602551,1.240296,2.058439,36.668621
-25.413965,62.493095,1.240294,2.048205,36.684196
-25.339928,62.382973,1.240291,2.037979,36.698386
-25.267090,62.272190,1.240288,2.027761,36.714106
-25.195454,62.160763,1.240285,2.017551,36.729172
-25.125025,62.048706,1.240282,2.007348,36.744411
-25.055809,61.936028,1.240279,1.997154,36.761199
-24.987808,61.822750,1.240276,1.986968,36.775719
-24.921030,61.708878,1.240273,1.976790,36.792548
-24.855474,61.594425,1.240270,1.966620,36.807080
-24.855474,61.594425,1.240270,1.966620,36.823570
-24.791147,61.479412,1.240267,1.956458,36.839080
-24.728052,61.363850,1.240264,1.946304,36.855162
-24.666191,61.247746,1.240261,1.936158,36.870811
-24.605570,61.131123,1.240259,1.926019,36.887325
-24.546190,61.013988,1.240256,1.915889,36.902069
-24.488054,60.896355,1.240253,1.905767,36.916296
-24.431168,60.778240,1.240250,1.895652,36.932283
-24.375530,60.659657,1.240247,1.885545,36.947675
-24.321148,60.540615,1.240244,1.875447,36.963568
-24.268021,60.421131,1.240241,1.865356,36.980131
-24.216150,60.301216,1.240239,1.855273,36.995395
-24.165541,60.180889,1.240236,1.845198,37.010440
-24.116196,60.060158,1.240233,1.835130,37.026171
-24.068111,59.939037,1.240230,1.825071,37.041006
-24.068111,59.939037,1.240230,1.815019,37.056547
-24.021296,59.817539,1.240227,1.815019,37.072870
-23.975748,59.695683,1.240225,1.804975,37.088379
-23.931467,59.573475,1.240222,1.794939,37.104371
-23.888458,59.450932,1.240219,1.784910,37.119123
-23.846722,59.328068,1.240216,1.774890,37.136182
-23.806257,59.204895,1.240214,1.764877,37.150409
-23.767067,59.081429,1.240211,1.754872,37.166065
-23.729153,58.957676,1.240208,1.744875,37.181401
-23.692513,58.833660,1.240205,1.734885,37.196577
-23.657148,58.709385,1.240203,1.724903,37.213445
-23.623062,58.584866,1.240200,1.714929,37.227988
-23.590250,58.460121,1.240197,1.704963,37.243281
-23.558718,58.335159,1.240194,1.695004,37.259441
-23.528460,58.209995,1.240192,1.685053,37.275041
-23.528460,58.209995,1.240192,1.685053,37.289474
-23.499479,58.084641,1.240189,1.675110,37.306140
-23.471775,57.959110,1.240186,1.665174,37.322047
-23.445349,57.833412,1.240184,1.655246,37.337332
-23.420197,57.707569,1.240181,1.645326,37.352491
-23.396318,57.581585,1.240178,1.635413,37.367000
-23.373716,57.455475,1.240175,1.625508,37.382300
-23.352386,57.329258,1.240173,1.615610,37.397465
-23.332329,57.202938,1.240170,1.605720,37.413149
-23.313543,57.076530,1.240168,1.595838,37.428602
-23.296028,56.950054,1.240165,1.585963,37.443361
-23.279779,56.823513,1.240162,1.576096,37.459544
-23.264799,56.696922,1.240160,1.566237,37.474344
-23.251085,56.570301,1.240157,1.556385,37.491245
-23.251085,56.570301,1.240157,1.556385,37.506367
-23.238634,56.443653,1.240154,1.546540,37.522398
-23.227444,56.316998,1.240152,1.536703,37.537522
-23.217514,56.190342,1.240149,1.526874,37.553116
-23.208843,56.063702,1.240147,1.517052,37.569204
-23.201426,55.937084,1.240144,1.507238,37.584023
-23.195263,55.810513,1.240141,1.497431,37.599262
-23.190350,55.683987,1.240139,1.487631,37.614422
-23.186686,55.557529,1.240136,1.477839,37.630481
-23.184267,55.431145,1.240134,1.468055,37.646066
-23.183090,55.304848,1.240131,1.458278,37.661923
-23.183153,55.178654,1.240129,1.448509,37.677958
-23.184454,55.052567,1.240126,1.438747,37.692990
-23.186987,54.926609,1.240123,1.428992,37.708015
-23.190750,54.800785,1.240121,1.419245,37.723646
-23.190750,54.800785,1.240121,1.419245,37.740139
-23.195742,54.675106,1.240118,1.409505,37.754507
-23.201956,54.549587,1.240116,1.399773,37.770859
-23.209389,54.424244,1.240113,1.390048,37.784950
-23.218039,54.299080,1.240111,1.380330,37.800204
-23.227901,54.174110,1.240108,1.370620,37.815229
-23.238981,54.049263,1.240106,1.360911,37.832361
-23.251259,53.924717,1.240103,1.351215,37.846687
-23.264736,53.800400,1.240101,1.341527,37.863017
-23.279409,53.676319,1.240098,1.331846,37.877355
-23.295275,53.552494,1.240096,1.322173,37.893620
-23.312326,53.428928,1.240093,1.312507,37.907288
-23.312326,53.428928,1.240093,1.312507,37.922500
-23.330563,53.305637,1.240091,1.302848,37.939142
-23.349977,53.182629,1.240088,1.293197,37.952902
-23.370567,53.059917,1.240086,1.283553,37.969406
-23.392324,52.937511,1.240083,1.273916,37.985129
-23.415245,52.815426,1.240081,1.264286,37.999279
-23.439327,52.693665,1.240078,1.254664,38.014667
-23.464561,52.572243,1.240076,1.245049,38.030162
-23.490946,52.451168,1.240074,1.235441,38.045383
-23.519596,52.330719,1.240066,1.226762,38.060398
-23.550447,52.210949,1.240053,1.219028,38.075899
-23.583418,52.091911,1.240035,1.212268,38.092480
-23.618423,51.973633,1.240011,1.206513,38.107039
-23.618423,51.973633,1.240011,1.206513,38.123219
-23.655376,51.856110,1.239982,1.201800,38.138075
-23.694201,51.739323,1.239950,1.198170,38.154387
-23.734810,51.623257,1.239915,1.195669,38.168902
-23.777075,51.507908,1.239879,1.194318,38.184503
-23.820333,51.393089,1.239846,1.193709,38.199996
-23.864021,51.278656,1.239818,1.193486,38.215515
-23.907820,51.164570,1.239798,1.193456,38.231101
-23.951542,51.050858,1.239781,1.193515,38.247209
-23.995079,50.937595,1.239768,1.193609,38.262581
-24.038363,50.824883,1.239753,1.193710,38.278629
-24.081341,50.712845,1.239734,1.193802,38.293293
-24.124029,50.601479,1.239713,1.193880,38.309390
-24.166443,50.490784,1.239691,1.193942,38.325418
-24.208607,50.380760,1.239669,1.193988,38.340053
-24.208607,50.380760,1.239669,1.193988,38.355439
-24.250540,50.271408,1.239651,1.194019,38.370856
-24.292259,50.162727,1.239637,1.194036,38.387702
-24.333784,50.054718,1.239630,1.194042,38.402419
-24.375128,49.947380,1.239633,1.194037,38.417692
-24.416300,49.840706,1.239646,1.194024,38.433257
-24.457310,49.734695,1.239672,1.194004,38.449370
-24.498163,49.629349,1.239711,1.193978,38.465064
-24.538864,49.524658,1.239764,1.193947,38.481194
-24.579414,49.420620,1.239831,1.193913,38.496248
-24.619814,49.317230,1.239911,1.193877,38.511554
-24.660061,49.214489,1.240004,1.193840,38.526473
-24.700150,49.112385,1.240107,1.193802,38.543052
-24.740080,49.010921,1.240219,1.193763,38.559111
-24.779844,48.910091,1.240338,1.193725,38.574772
-24.779844,48.910091,1.240338,1.193725,38.589283
-24.819435,48.809891,1.240461,1.193688,38.604026
-24.858849,48.710320,1.240585,1.193652,38.620087
-24.898077,48.611374,1.240709,1.193618,38.636231
-24.937113,48.513046,1.240828,1.193585,38.650383
-24.975985,48.415356,1.240942,1.193584,38.665109
-25.014769,48.318333,1.241046,1.193685,38.680361
-25.053558,48.222015,1.241140,1.193979,38.695403
-25.092451,48.126450,1.241222,1.194565,38.710055
-25.131529,48.031677,1.241289,1.195546,38.725580
-25.170870,47.937737,1.241340,1.197024,38.742335
-25.210535,47.844673,1.241374,1.199101,38.758454
-25.250572,47.752522,1.241390,1.201876,38.773080
-25.250572,47.752522,1.241390,1.201876,38.789035
-25.291018,47.661320,1.241388,1.205447,38.804300
-25.331890,47.571106,1.241367,1.209910,38.820594
-25.373159,47.481861,1.241328,1.215297,38.836488
-25.414793,47.393574,1.241273,1.221645,38.852572
-25.456202,47.305992,1.241204,1.228570,38.868515
-25.496962,47.218903,1.241127,1.235742,38.884080
-25.536875,47.132202,1.241043,1.242997,38.900109
-25.575853,47.045860,1.240956,1.250259,38.915580
-25.613873,46.959862,1.240867,1.257490,38.931112
-25.650932,46.874214,1.240776,1.264671,38.947144
-25.687050,46.788937,1.240683,1.271795,38.961865
-25.722250,46.704037,1.240591,1.278858,38.977906
-25.756557,46.619530,1.240498,1.285858,38.993131
-25.790001,46.535439,1.240405,1.292796,39.008172
-25.822603,46.451771,1.240314,1.299670,39.023938
-25.822603,46.451771,1.240314,1.299670,39.039444
-25.854393,46.368542,1.240224,1.306483,39.056043
-25.885389,46.285759,1.240136,1.313235,39.070451
-25.915615,46.203442,1.240051,1.319927,39.085734
-25.945087,46.121597,1.239970,1.326559,39.101348
-25.973825,46.040230,1.239892,1.333133,39.116763
-26.001846,45.959354,1.239820,1.339649,39.132304
-26.029161,45.878975,1.239753,1.346108,39.147489
-26.055786,45.799099,1.239691,1.352512,39.162143
-26.081734,45.719730,1.239636,1.358861,39.178172
-26.107012,45.640877,1.239587,1.365156,39.194459
-26.131630,45.562542,1.239544,1.371398,39.210120
-26.155602,45.484730,1.239507,1.377587,39.225627
-26.178930,45.407448,1.239476,1.383723,39.242585
-26.201626,45.330696,1.239451,1.389809,39.258124
-26.223698,45.254482,1.239432,1.395843,39.274375
-26.223698,45.254482,1.239432,1.395843,39.288635
-26.245150,45.178806,1.239418,1.401827,39.304261
-26.265991,45.103668,1.239409,1.407760,39.321116
-26.286228,45.029079,1.239405,1.413643,39.335419
-26.305868,44.955036,1.239404,1.419475,39.351010
-26.324917,44.881546,1.239407,1.425258,39.366504
-26.343384,44.808605,1.239413,1.430991,39.382088
-26.361273,44.736225,1.239422,1.436675,39.399143
-26.378593,44.664402,1.239433,1.442308,39.413719
-26.395353,44.593140,1.239446,1.447891,39.429251
-26.411562,44.522442,1.239461,1.453425,39.444572
-26.427223,44.452312,1.239477,1.458908,39.460105
-26.442348,44.382751,1.239493,1.464342,39.475412
-26.456945,44.313763,1.239510,1.469725,39.491083
-26.456945,44.313763,1.239510,1.469725,39.506239
-26.471024,44.245350,1.239527,1.475058,39.522318
-26.484591,44.177517,1.239544,1.480340,39.536438
-26.497658,44.110264,1.239560,1.485572,39.552458
-26.510242,44.043545,1.239576,1.490757,39.567813
-26.522337,43.977463,1.239590,1.495887,39.583300
-26.533957,43.911968,1.239604,1.500966,39.598581
-26.545116,43.847073,1.239615,1.505995,39.614305
-26.555822,43.782768,1.239625,1.510972,39.630396
-26.566088,43.719063,1.239633,1.515898,39.645492
-26.575920,43.655960,1.239639,1.520772,39.662551
-26.585329,43.593460,1.239643,1.525596,39.677493
-26.594328,43.531570,1.239644,1.530367,39.694480
-26.602924,43.470287,1.239643,1.535088,39.710011
-26.611130,43.409618,1.239639,1.539757,39.724053
-26.611130,43.409618,1.239639,1.539757,39.739187
-26.618952,43.349567,1.239633,1.544374,39.754533
-26.626402,43.290134,1.239624,1.548939,39.770577
-26.633492,43.231319,1.239612,1.553453,39.785324
-26.640228,43.173130,1.239598,1.557915,39.801095
-26.646622,43.115570,1.239581,1.562326,39.816626
-26.652681,43.058636,1.239561,1.566684,39.832304
-26.658417,43.002335,1.239540,1.570991,39.847534
-26.663837,42.946667,1.239516,1.575247,39.863537
-26.668951,42.891636,1.239490,1.579450,39.880737
-26.673769,42.837242,1.239462,1.583602,39.895265
-26.678299,42.783485,1.239433,1.587702,39.912446
-26.682550,42.730373,1.239403,1.591750,39.927964
-26.686529,42.677906,1.239371,1.595746,39.944024
-26.690245,42.626083,1.239339,1.599691,39.959180
-26.690245,42.626083,1.239339,1.603584,39.973539
-26.693707,42.574909,1.239306,1.603584,39.988603
-26.696922,42.524384,1.239272,1.607426,40.005233
-26.699898,42.474506,1.239239,1.611215,40.020253
-26.702644,42.425282,1.239205,1.614954,40.035361
-26.705166,42.376709,1.239172,1.618640,40.051465
-26.707472,42.328789,1.239140,1.622275,40.066981
-26.709570,42.281525,1.239108,1.625858,40.082143
-26.711468,42.234917,1.239077,1.629389,40.098286
-26.713171,42.188965,1.239047,1.632869,40.113104
-26.714687,42.143669,1.239018,1.636298,40.128634
-26.716022,42.099033,1.238991,1.639674,40.144596
-26.717186,42.055050,1.238965,1.642999,40.159102
-26.718182,42.011730,1.238940,1.646273,40.174285
-26.719019,41.969067,1.238917,1.649495,40.190301
-26.719019,41.969067,1.238917,1.649495,40.206108
-26.719702,41.927067,1.238895,1.652665,40.222133
-26.720238,41.885723,1.238875,1.655784,40.237269
-26.720633,41.845036,1.238856,1.658851,40.252487
-26.720894,41.805012,1.238839,1.661867,40.269024
-26.721025,41.765648,1.238822,1.664831,40.283674
-26.721033,41.726944,1.238808,1.667743,40.299196
-26.720926,41.688896,1.238794,1.670604,40.314777
-26.720709,41.651512,1.238781,1.673413,40.330294
-26.720385,41.614784,1.238770,1.676170,40.345528
-26.719961,41.578716,1.238759,1.678876,40.361547
-26.719444,41.543308,1.238749,1.681531,40.375658
-26.718838,41.508560,1.238739,1.684133,40.390462
-26.718838,41.508560,1.238739,1.684133,40.406112
-26.718149,41.474472,1.238730,1.686684,40.420241
-26.717381,41.441040,1.238721,1.689184,40.435552
-26.716541,41.408264,1.238712,1.691631,40.451174
-26.715631,41.376148,1.238704,1.694028,40.466718
-26.714661,41.344692,1.238695,1.696372,40.482341
-26.713631,41.313892,1.238687,1.698665,40.497346
-26.712547,41.283749,1.238678,1.700906,40.512876
-26.711414,41.254265,1.238669,1.703095,40.528503
-26.710238,41.225433,1.238659,1.705233,40.543524
-26.709021,41.197262,1.238649,1.707319,40.559031
-26.707769,41.169746,1.238639,1.709354,40.574081
-26.706486,41.142887,1.238628,1.711337,40.590503
-26.706486,41.142887,1.238628,1.711337,40.606589
-26.705173,41.116680,1.238616,1.713267,40.621649
-26.703840,41.091129,1.238604,1.715147,40.638158
-26.702486,41.066235,1.238591,1.716975,40.652490
-26.701118,41.041996,1.238578,1.718750,40.669003
-26.699738,41.018410,1.238564,1.720474,40.684604
-26.698349,40.995480,1.238550,1.722147,40.699121
-26.696955,40.973206,1.238535,1.723767,40.713858
-26.695560,40.951584,1.238519,1.725336,40.729365
-26.694170,40.930614,1.238503,1.726853,40.745070
-26.692783,40.910297,1.238486,1.728319,40.759189
-26.691404,40.890636,1.238469,1.729732,40.774717
-26.690039,40.871628,1.238452,1.731094,40.790233
-26.690039,40.871628,1.238452,1.731094,40.805665
-26.688686,40.853271,1.238434,1.732404,40.820734
-26.687351,40.835567,1.238416,1.733662,40.837269
-26.686031,40.818470,1.238398,1.734871,40.851578
-26.684740,40.802071,1.238380,1.736025,40.868096
-26.683472,40.786324,1.238361,1.737127,40.883170
-26.682226,40.771149,1.238342,1.738183,40.898580
-26.681015,40.756706,1.238323,1.739181,40.914609
-26.679836,40.742916,1.238304,1.740127,40.930117
-26.678692,40.729778,1.238286,1.741022,40.945414
-26.677586,40.717289,1.238267,1.741865,40.960980
-26.676516,40.705448,1.238249,1.742656,40.977007
-26.675484,40.694260,1.238231,1.743395,40.992654
-26.674494,40.683716,1.238213,1.744082,41.008312
-26.674494,40.683716,1.238213,1.744717,41.023380
-26.673548,40.673824,1.238195,1.744717,41.039498
-26.672646,40.664581,1.238178,1.745300,41.054274
-26.671789,40.655991,1.238160,1.745831,41.070258
-26.670979,40.648045,1.238143,1.746310,41.086301
-26.670218,40.640751,1.238126,1.746737,41.101046
-26.669504,40.634102,1.238110,1.747112,41.116557
-26.668842,40.628101,1.238094,1.747435,41.132148
-26.668230,40.622746,1.238078,1.747707,41.148165
-26.667669,40.618038,1.238062,1.747926,41.163441
-26.667156,40.613941,1.238045,1.748093,41.178682
-26.666700,40.610538,1.238029,1.748207,41.194928
-26.666300,40.607777,1.238013,1.748269,41.210304
-26.665953,40.605663,1.237998,1.748280,41.225848
-26.665659,40.604198,1.237982,1.748238,41.242477
-26.665659,40.604198,1.237982,1.748144,41.256685
-26.665421,40.603374,1.237967,1.748144,41.273063
-26.665236,40.603199,1.237952,1.747998,41.288167
-26.665104,40.603668,1.237937,1.747801,41.303447
-26.665026,40.604782,1.237922,1.747551,41.318689
-26.665003,40.606544,1.237908,1.747249,41.334287
-26.665033,40.608948,1.237893,1.746895,41.350172
-26.665115,40.611996,1.237878,1.746490,41.365553
-26.665251,40.615688,1.237864,1.746033,41.381202
-26.665440,40.620022,1.237849,1.745524,41.396497
-26.665678,40.625004,1.237835,1.744963,41.412379
-26.665968,40.630630,1.237820,1.744351,41.427828
-26.666307,40.636898,1.237805,1.743688,41.443639
-26.666697,40.643810,1.237791,1.742973,41.459121
-26.667133,40.651363,1.237776,1.742207,41.475844
